Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours),IncidentResolutionLevels,financial_scaled,user_scaled,time_scaled,vulnerabilityScore,attackContext,industryRisk,defense
7,2019,4,4,80.18,123757,1,0,2,54,Slow,0.8008845110061314,0.12343038657500768,0.7464788732394366,0.519021733680343,10,16,22
3,2019,5,2,85.13,304257,2,2,1,20,Moderate,0.8506382551010152,0.30407291352877425,0.26760563380281693,0.5154055942124792,17,10,26
7,2019,2,5,99.53,515797,2,0,3,46,Slow,0.9953764197406776,0.5157799503808506,0.6338028169014085,0.7312231114288931,14,20,13
6,2019,5,1,89.48,682430,0,3,4,5,Fast,0.8943612423359133,0.6825445276323019,0.056338028169014086,0.642029913621089,5,7,29
4,2019,2,2,75.37,445254,0,1,4,42,Slow,0.7525379435119108,0.44518124800467573,0.5774647887323944,0.5945806343531135,2,9,14
8,2019,3,4,75.31,428615,3,0,0,66,Slow,0.7519348678259122,0.42852910946736983,0.9154929577464789,0.6552841824666087,21,16,15
8,2019,2,2,23.93,325827,2,3,1,39,Slow,0.23550105538245053,0.3256599456971551,0.5352112676056339,0.3315066539529691,14,11,11
8,2019,4,5,63.45,354024,3,2,0,33,Moderate,0.6327269072268571,0.3538792106972402,0.4507042253521127,0.48478329224006145,22,22,20
7,2019,5,6,10.88,299403,3,1,1,23,Moderate,0.10433209367775657,0.2992150806986713,0.3098591549295775,0.22339070073648665,23,25,26
9,2019,5,4,17.81,378105,3,2,2,4,Fast,0.17398733541059405,0.37797922560900554,0.04225352112676056,0.22923732863319196,23,18,27
9,2019,0,2,49.88,441744,3,2,3,40,Slow,0.4963312895768419,0.4416684764279017,0.5492957746478874,0.48505906133147497,18,10,3
9,2019,4,3,89.81,46960,2,3,0,16,Moderate,0.8976781586089055,0.046572745896512356,0.2112676056338028,0.4199538829289277,16,15,20
7,2019,4,6,61.11,605427,2,3,2,33,Moderate,0.6092069554729119,0.605480724291466,0.4507042253521127,0.5760159169761737,16,27,22
6,2019,2,2,61.01,549197,0,0,1,59,Slow,0.6082018293295809,0.5492063237894699,0.8169014084507042,0.6263435429377612,2,8,11
3,2019,0,6,85.65,835349,2,1,4,8,Fast,0.8558649110463364,0.8355842759937592,0.09859154929577466,0.6962979846751932,12,25,4
3,2019,3,4,55.31,526220,2,0,0,2,Fast,0.5509096391597146,0.5262111806215104,0.014084507042253521,0.4336652293209407,15,16,15
5,2019,3,1,6.29,344693,0,0,2,19,Moderate,0.058196803698864215,0.34454084272491003,0.25352112676056343,0.2117992839216224,3,4,17
3,2019,1,4,71.94,881326,1,1,3,43,Slow,0.7180621167956579,0.8815975804910074,0.5915492957746479,0.7581737380695959,7,17,8
4,2019,0,4,14.77,491791,0,3,2,66,Slow,0.14343150065333202,0.49175499469081113,0.9154929577464789,0.43717318968695307,0,19,2
3,2019,2,6,75.99,561713,1,1,3,31,Moderate,0.7587697256005629,0.561732206711095,0.4225352112676057,0.6127078151781843,8,25,13
1,2019,1,2,4.95,281096,2,3,0,2,Fast,0.044728113378228976,0.28089362507018045,0.014084507042253521,0.13306559678781446,13,11,5
7,2019,4,5,19.97,722544,0,0,2,14,Moderate,0.1956980601065434,0.7226902025698276,0.18309859154929578,0.40397502338040764,4,20,22
0,2019,5,5,13.96,496667,3,3,1,45,Slow,0.13528997889235103,0.49663484489262033,0.619718309859155,0.37671359148581957,23,23,26
2,2019,4,0,32.69,713584,1,2,3,26,Moderate,0.32355010553824504,0.7137231275476351,0.35211267605633806,0.4853318284456197,10,2,23
8,2019,3,1,99.45,467349,2,3,3,44,Slow,0.9945723188260128,0.4672936947251382,0.6056338028169015,0.7058731659838409,15,7,18
9,2019,4,0,22.62,51219,3,3,2,36,Moderate,0.2223339029048146,0.05083510890092284,0.49295774647887325,0.20785915401806965,22,3,22
9,2019,1,1,1.05,93580,2,1,4,21,Moderate,0.005528193788320435,0.09322955812135776,0.28169014084507044,0.09584112893288538,13,5,9
8,2019,5,4,78.84,464960,3,1,2,24,Moderate,0.7874158206854961,0.4649028083157612,0.323943661971831,0.5657161839948691,23,17,27
8,2019,3,6,90.67,902952,3,2,2,8,Fast,0.906322243441552,0.903240656878277,0.09859154929577466,0.7435434699870865,21,26,17
9,2019,4,6,65.7,51619,1,1,4,3,Fast,0.6553422454518043,0.05123542475012786,0.02816901408450704,0.2882648708976743,10,25,24
9,2019,1,2,83.84,506149,2,0,2,35,Moderate,0.8376721278520456,0.5061243320980253,0.47887323943661975,0.6332932318673523,13,8,7
8,2019,0,6,95.75,168951,1,0,4,13,Moderate,0.9573826515227662,0.1686600727974372,0.16901408450704225,0.4842199066294898,6,24,4
5,2019,2,2,98.86,48647,3,3,2,48,Slow,0.9886420745803599,0.04826107799053454,0.6619718309859155,0.5471556272255409,20,11,12
9,2019,3,4,20.13,25946,0,2,0,68,Slow,0.19730626193587297,0.02554215275852648,0.943661971830986,0.277871760243957,3,18,15
9,2019,2,6,17.21,896828,3,2,3,33,Moderate,0.16795657855060814,0.8971118212269481,0.4507042253521127,0.5161682049814451,20,26,13
8,2019,1,1,90.7,440178,1,1,4,15,Moderate,0.9066237812845513,0.440101239878264,0.19718309859154928,0.5781266281834361,7,5,9
9,2019,0,2,81.56,78873,0,2,2,27,Moderate,0.814755251784099,0.07851094513571208,0.36619718309859156,0.43054591538764275,0,10,2
9,2019,5,6,57.4,51312,1,0,0,26,Moderate,0.5719167755553323,0.050928182335863006,0.35211267605633806,0.31956051836774574,11,24,25
2,2019,1,5,26.66,303469,1,0,4,60,Slow,0.2629409990953865,0.30328429130584034,0.8309859154929577,0.3926872992590823,7,20,9
1,2019,2,0,14.64,880671,0,0,3,66,Slow,0.14212483666700174,0.8809420632879342,0.9154929577464789,0.5923253515312702,2,0,13
4,2019,3,1,90.91,112635,1,2,3,55,Slow,0.9087345461855464,0.11229960438786203,0.7605633802816901,0.5605263362857014,9,6,18
0,2019,2,0,47.67,112313,1,0,3,63,Slow,0.4741180018092271,0.11197735012925199,0.8732394366197184,0.40908602809933536,8,0,13
5,2019,0,0,14.98,849664,3,0,1,40,Slow,0.1455422655543271,0.8499105794471838,0.5492957746478874,0.5080402929301819,18,0,1
1,2019,5,0,27.64,826256,2,3,4,50,Slow,0.2727912353000302,0.8264840959517059,0.6901408450704226,0.577738301514779,17,3,29
3,2019,1,5,71.84,471898,0,0,4,55,Slow,0.717056990652327,0.47184628672022233,0.7605633802816901,0.6276739870053578,1,20,9
8,2019,2,5,39.77,757694,2,1,2,69,Slow,0.3947130364860791,0.757867957818719,0.9577464788732395,0.6525816934965671,14,21,12
5,2019,3,2,8.93,725325,1,3,3,16,Moderate,0.08473213388280229,0.7254733985114256,0.2112676056338028,0.36633573408445175,9,11,18
8,2019,5,6,39.58,483585,3,1,2,13,Moderate,0.39280329681375015,0.48354251504437007,0.16901408450704225,0.38434114164465655,23,25,27
2,2019,3,4,5.05,65176,3,2,2,49,Slow,0.045733239521559964,0.06480312966930908,0.676056338028169,0.17942581528198143,21,18,17
5,2019,1,5,58.98,267401,3,3,3,20,Moderate,0.5877977686199618,0.2671878111830235,0.26760563380281693,0.3955153586817576,19,23,8
6,2019,1,0,44.17,605166,1,2,2,27,Moderate,0.4389385867926425,0.6052195181998598,0.36619718309859156,0.49090267861671927,7,2,7
1,2019,0,1,44.51,119319,2,3,3,9,Fast,0.44235601567996785,0.11898888222807796,0.11267605633802817,0.24707317043082397,12,7,3
2,2019,4,5,6.08,175261,2,3,4,64,Slow,0.056086038797869144,0.17497505531864643,0.8873239436619719,0.2698892263790006,16,23,24
6,2019,1,5,36.66,977185,1,0,1,71,Slow,0.36345361342848526,0.9775322729633682,0.9859154929577465,0.7335774531482908,7,20,6
8,2019,1,1,4.42,393748,2,1,0,10,Fast,0.039400944818574736,0.393634577681791,0.1267605633802817,0.19856632167620264,13,5,5
7,2019,3,0,58.38,826778,1,3,0,59,Slow,0.5817670117599759,0.8270065081349185,0.8169014084507042,0.7268896896480986,9,3,15
2,2019,3,0,49.14,341100,1,0,3,37,Slow,0.4888933561161926,0.3409450056094259,0.5070422535211268,0.43334379539447276,9,0,18
1,2019,1,4,54.26,883977,2,1,1,47,Slow,0.5403558146547391,0.8842506737816137,0.647887323943662,0.6994200601632736,13,17,6
7,2019,4,4,60.24,354784,0,0,0,65,Slow,0.6004623580259323,0.3546398108107297,0.9014084507042254,0.5623225576755099,4,16,20
4,2019,0,4,71.08,445129,1,1,1,19,Moderate,0.7094180319630115,0.4450561493017992,0.25352112676056343,0.512493897858037,6,17,1
0,2019,1,2,21.72,984411,1,1,1,17,Moderate,0.21328776761483567,0.9847639787792569,0.22535211267605634,0.5242911210928484,7,9,6
7,2019,5,6,14.15,639630,1,1,2,31,Moderate,0.13719971856467988,0.6397107317673645,0.4225352112676057,0.3952712223863389,11,25,27
5,2019,3,3,35.6,40718,2,3,4,24,Moderate,0.35279927630917685,0.04032581706966797,0.323943661971831,0.22203876974590414,15,15,19
3,2019,1,1,31.35,312314,3,0,0,35,Moderate,0.31008141521760985,0.31213627552138645,0.47887323943661975,0.3446617241829225,19,4,5
7,2019,3,3,17.6,839921,3,3,1,5,Fast,0.171876570509599,0.8401598861501726,0.056338028169014086,0.41608218829771143,21,15,16
1,2019,3,5,35.61,43771,2,3,2,49,Slow,0.3528997889235099,0.043381227788725316,0.676056338028169,0.2937236742905279,15,23,17
0,2019,4,1,43.53,729109,1,2,4,22,Moderate,0.4325057794753242,0.7292603864449051,0.295774647887324,0.5238613959455566,10,6,24
5,2019,3,6,75.23,141627,1,1,0,64,Slow,0.7511307669112475,0.1413144971382421,0.8873239436619719,0.5344428943521903,9,25,15
5,2019,4,6,90.48,46972,2,0,4,23,Moderate,0.9044125037692232,0.04658475537198851,0.3098591549295775,0.44237073464240023,16,24,24
4,2019,0,6,52.17,481252,0,2,1,48,Slow,0.5193486782591216,0.4812076728538818,0.6619718309859155,0.5326169066423845,0,26,1
8,2019,5,0,79.34,455556,1,0,3,1,Fast,0.792441451402151,0.45549138270095113,0.0,0.4991731336412409,11,0,28
2,2019,5,1,64.26,796878,2,3,1,26,Moderate,0.6408684289878381,0.7970828984068431,0.35211267605633806,0.6456030661691402,17,7,26
3,2019,4,1,2.27,63872,2,1,3,55,Slow,0.01779073273695849,0.06349810000090071,0.7605633802816901,0.18462820915148173,16,5,23
9,2019,2,2,17.59,43140,1,0,0,28,Moderate,0.17177605789526587,0.042749729536604386,0.3802816901408451,0.16186665300091713,8,8,10
4,2019,2,4,89.6,544648,3,2,1,47,Slow,0.8955673937079104,0.5446537317943858,0.647887323943662,0.7056659149896509,20,18,11
8,2019,3,4,78.19,28321,1,1,1,63,Slow,0.7808825007538447,0.027919028113181303,0.8732394366197184,0.4981684988707541,9,17,16
5,2019,2,1,10.8,799474,2,3,0,23,Moderate,0.10352799276309178,0.7996809482681837,0.3098591549295775,0.42325540739842576,14,7,10
7,2019,5,3,92.69,979308,2,0,3,10,Fast,0.926625791536838,0.9796569493330238,0.1267605633802817,0.787865209024001,17,12,28
2,2019,4,4,72.29,666683,0,3,2,34,Moderate,0.7215800582973164,0.6667850934387232,0.46478873239436624,0.6483038071732891,4,19,22
3,2019,3,1,81.47,597542,3,2,4,11,Fast,0.8138506382551011,0.597589498114012,0.14084507042253522,0.5927450686321523,21,6,19
1,2019,3,2,70.6,817268,2,3,4,1,Fast,0.7045934264750227,0.8174889988200691,0.0,0.6088329701180367,15,11,19
7,2019,2,3,53.82,521877,3,3,2,66,Slow,0.5359332596240829,0.5218647512887669,0.9154929577464789,0.6062177959144357,20,15,12
2,2019,5,5,26.97,19575,1,3,0,1,Fast,0.2660568901397125,0.019166122070313478,0.0,0.1140892048840104,11,23,25
8,2019,1,2,46.27,798717,0,0,2,10,Fast,0.4600462358025933,0.7989233505235631,0.1267605633802817,0.5289399472065189,1,8,7
0,2019,5,2,99.2,605470,2,1,2,18,Moderate,0.9920595034676853,0.6055237582452555,0.23943661971830985,0.6869206286288384,17,9,27
4,2019,2,2,64.8,276197,3,3,3,2,Fast,0.6462961101618253,0.27599075670704193,0.014084507042253521,0.3717316481559976,20,11,13
0,2019,5,6,86.79,293647,2,0,0,37,Slow,0.8673233490803097,0.293454535628611,0.5070422535211268,0.5657196045877937,17,24,25
5,2019,4,1,30.56,583204,1,3,3,37,Slow,0.302140918685295,0.583240176499258,0.5070422535211268,0.45556088877804657,10,7,23
7,2019,4,1,11.06,490910,1,3,0,58,Slow,0.10614132073575235,0.4908732990329371,0.8028169014084507,0.3993692281891659,10,7,20
4,2019,4,2,58.6,76066,1,1,0,8,Fast,0.5839782892753042,0.07570172866391583,0.09859154929577466,0.28359031703484294,10,9,20
8,2019,1,6,14.01,578443,1,0,3,28,Moderate,0.1357925419640165,0.5784754171040951,0.3802816901408451,0.3617635216554137,7,24,8
6,2019,2,6,89.5,163110,2,3,2,35,Moderate,0.8945622675645795,0.16281446060942084,0.47887323943661975,0.5187253391569241,14,27,12
2,2019,5,2,65.85,252025,0,3,2,60,Slow,0.6568499346668006,0.25179966993958236,0.8309859154929577,0.5296570249411447,5,11,27
7,2019,0,3,68.1,819663,3,3,2,5,Fast,0.679465272891748,0.8198858899671841,0.056338028169014086,0.6110080707773757,18,15,2
1,2019,0,6,59.86,899413,2,2,2,11,Fast,0.5966428786812745,0.8996988624024356,0.14084507042253522,0.6267057105179911,12,26,2
7,2019,1,0,98.59,148622,2,2,3,6,Fast,0.9859282339933663,0.14831502055121493,0.07042253521126761,0.467781808860086,13,2,8
2,2019,2,4,79.33,842637,2,1,0,55,Slow,0.792340938787818,0.8428780307662747,0.7605633802816901,0.8062002638779752,14,17,10
7,2019,4,0,28.14,594170,2,0,0,53,Slow,0.2778168660166851,0.5942148355052136,0.7323943661971831,0.4952915538481961,16,0,20
2,2019,3,6,88.67,493675,3,3,4,29,Moderate,0.8862197205749323,0.4936404823405668,0.3943661971830986,0.6308173206028194,21,27,19
2,2019,4,5,62.19,295961,0,1,3,71,Slow,0.6200623178208865,0.29577036281626207,0.9859154929577465,0.5635161708464087,4,21,23
6,2019,0,2,74.65,491269,2,3,3,67,Slow,0.7453010352799277,0.49123258250759855,0.9295774647887325,0.680528940072757,12,11,3
6,2019,2,0,41.32,645097,2,3,3,36,Moderate,0.4102924917077094,0.6451820486363742,0.49295774647887325,0.5207813654334081,14,3,13
6,2019,0,5,78.78,214152,1,2,3,7,Fast,0.7868127449994975,0.21389676454722778,0.08450704225352114,0.41718521226939437,6,22,3
8,2019,3,5,90.13,232359,3,0,3,17,Moderate,0.9008945622675646,0.2321181412134174,0.22535211267605634,0.49827550392760406,21,20,18
7,2019,2,6,95.66,259993,2,2,1,58,Slow,0.9564780379937683,0.25977396165574645,0.8028169014084507,0.647064180141496,14,26,11
6,2019,2,4,73.71,560693,0,2,3,1,Fast,0.7358528495326163,0.5607114012956222,0.0,0.5186257003312955,2,18,13
2,2019,2,1,75.86,985505,3,0,2,26,Moderate,0.7574630616142326,0.9858588426268327,0.35211267605633806,0.7677512969076937,20,4,12
2,2019,0,5,7.87,86783,2,2,1,12,Fast,0.07407779676349383,0.0864271910537414,0.15492957746478872,0.09518791061985184,12,22,1
4,2019,5,2,56.53,362642,3,0,2,19,Moderate,0.5631721781083526,0.3625040156683624,0.25352112676056343,0.4209747028627987,23,8,27
3,2020,0,5,40.72,743271,2,0,3,10,Fast,0.40426173484772343,0.7434335690860089,0.1267605633802817,0.4844302342495493,12,20,3
7,2020,2,6,64.39,803579,3,2,4,1,Fast,0.6421750929741683,0.8037891896706502,0.0,0.5783857130579274,20,26,14
9,2020,1,5,59.15,179586,0,0,4,27,Moderate,0.5895064830636245,0.17930347043817574,0.36619718309859156,0.38076341802043845,1,20,9
7,2020,0,3,44.32,130510,3,0,0,66,Slow,0.44044627600763897,0.1301887188992115,0.9154929577464789,0.411352589512036,18,12,0
7,2020,4,6,48.68,459635,1,1,1,49,Slow,0.4842697758568701,0.45957360357321936,0.676056338028169,0.5127486193776696,10,25,21
6,2020,2,1,29.58,141411,1,1,0,58,Slow,0.2922906824806513,0.14109832657967136,0.8028169014084507,0.3339189839058192,8,5,10
4,2020,3,4,33.51,649406,1,0,3,27,Moderate,0.33179213991355916,0.6494944511219353,0.36619718309859156,0.46575407303391614,9,16,18
6,2020,4,2,21.92,74407,3,1,1,48,Slow,0.2152980199014977,0.074041418679338,0.6619718309859155,0.2481301416295174,22,9,21
5,2020,5,1,62.5,550656,2,2,2,4,Fast,0.6231782088652127,0.5506664758494453,0.04225352112676056,0.4779885781112153,17,6,27
7,2020,0,3,6.37,82576,2,2,4,40,Slow,0.059000904613529005,0.08221686910972759,0.5492957746478874,0.16634626441888012,12,14,4
8,2020,1,5,10.94,675338,0,2,4,54,Slow,0.10493516936375516,0.6754469276258969,0.7464788732394366,0.4614486134437481,1,22,9
1,2020,0,1,26.57,384988,1,3,0,19,Moderate,0.2620363855663886,0.384867660584201,0.25352112676056343,0.30946584381234854,6,7,0
8,2020,2,6,63.35,294447,3,3,0,54,Slow,0.6317217810835261,0.29425516732702106,0.7464788732394366,0.5196865540121062,20,27,10
2,2020,3,4,55.06,743177,0,1,1,21,Moderate,0.5483968238013871,0.7433394948614457,0.28169014084507044,0.5730325556341472,3,17,16
6,2020,3,3,73.13,39276,2,1,3,29,Moderate,0.7300231179012966,0.03888267843328387,0.3943661971830986,0.3864355579704519,15,13,18
6,2020,3,1,54.47,345334,0,2,1,25,Moderate,0.5424665795557343,0.34518234887326105,0.33802816901408456,0.4226652051744151,3,6,16
8,2020,5,1,35.57,386093,3,1,4,42,Slow,0.35249773846617755,0.3859735331176299,0.5774647887323944,0.41088146638000184,23,5,29
5,2020,3,5,12.64,805905,2,0,3,54,Slow,0.12202231380038196,0.8061170263337774,0.7464788732394366,0.5205515107015511,15,20,18
3,2020,5,3,66.92,234301,1,3,0,32,Moderate,0.6676047844004424,0.23406167466130778,0.4366197183098592,0.4479905272866719,11,15,25
1,2020,3,5,50.99,826159,1,2,4,3,Fast,0.507488189767816,0.8263870193582737,0.02816901408450704,0.5391838864673373,9,22,19
3,2020,1,4,87.32,599757,3,0,1,9,Fast,0.8726505176399638,0.5998062471289848,0.11267605633802817,0.6115179171751851,19,16,6
9,2020,4,0,27.45,60428,2,2,1,27,Moderate,0.2708814956277013,0.060051380539245476,0.36619718309859156,0.20561258708649705,16,2,21
8,2020,5,5,69.91,354637,1,0,4,63,Slow,0.6976580560860388,0.35449269473614686,0.8732394366197184,0.595508187652818,11,20,29
9,2020,2,4,87.88,731495,2,1,1,3,Fast,0.8782792240426174,0.731648270485413,0.02816901408450704,0.6496048006281137,14,17,11
9,2020,3,2,37.3,617277,1,0,1,4,Fast,0.3698864207458036,0.6173400813241648,0.04225352112676056,0.4033413050533395,9,8,16
8,2020,3,0,84.77,812206,0,1,2,39,Slow,0.8470198009850236,0.8124230017483796,0.5352112676056339,0.7708193746144882,3,1,17
5,2020,1,3,3.74,58205,0,1,2,63,Slow,0.03256608704392402,0.05782662520728856,0.8732394366197184,0.2108049722244287,1,13,7
8,2020,0,5,86.0,809209,3,0,2,26,Moderate,0.8593828525479948,0.8094236352482109,0.35211267605633806,0.73794513032975,18,20,2
6,2020,2,4,35.79,854904,1,2,3,12,Fast,0.35470901598150567,0.8551547170717697,0.15492957746478872,0.5149314087142679,8,18,13
2,2020,2,1,1.05,255393,3,1,2,71,Slow,0.005528193788320435,0.25517032938988865,0.9859154929577465,0.30146250786283296,20,5,12
5,2020,3,3,64.7,541451,0,2,2,17,Moderate,0.6452909840184944,0.5414542073696147,0.22535211267605634,0.519768499090455,3,14,17
2,2020,5,3,62.44,55719,3,1,3,71,Slow,0.622575133179214,0.05533866220447934,0.9859154929577465,0.46834861674502665,23,13,28
5,2020,2,4,28.69,939469,1,1,2,45,Slow,0.2833450598050056,0.9397864915418266,0.619718309859155,0.6131962825105639,8,17,12
8,2020,3,3,39.47,551014,2,0,3,71,Slow,0.39169765805608603,0.5510247585344837,0.9859154929577465,0.5742720652277773,15,12,18
8,2020,2,4,85.85,697536,3,0,0,72,Slow,0.8578751633329983,0.6976624556775296,1.0,0.8222150476042112,20,16,10
3,2020,1,6,18.38,246900,0,3,0,34,Moderate,0.1797165544275807,0.246670623121643,0.46478873239436624,0.2635126174985627,1,27,5
0,2020,3,0,42.03,454763,0,0,3,14,Moderate,0.4174288873253594,0.4546977565299022,0.18309859154929578,0.3854703758519638,3,0,18
2,2020,3,1,6.35,80748,0,3,2,8,Fast,0.0587998793848628,0.08038742567886062,0.09859154929577466,0.07539323188464431,3,7,17
7,2020,0,0,33.99,851863,1,2,3,25,Moderate,0.33661674540154796,0.8521113158281884,0.33802816901408456,0.5430968582947114,6,2,3
6,2020,1,1,66.93,640603,0,1,4,23,Moderate,0.6677052970147754,0.6406845000705557,0.3098591549295775,0.585327749820048,1,5,9
6,2020,4,4,61.69,704157,3,3,1,42,Slow,0.6150366871042316,0.7042886837714958,0.5774647887323944,0.6432231060967699,22,19,21
5,2020,0,0,86.27,898655,2,1,0,10,Fast,0.8620966931349885,0.898940263868192,0.1267605633802817,0.7297668954773285,12,1,0
6,2020,4,0,37.38,273660,1,2,3,6,Fast,0.37069052166046845,0.27345175343345907,0.07042253521126761,0.2717414170798245,10,2,23
8,2020,4,0,16.91,952504,0,3,0,45,Slow,0.16494120012061517,0.9528317842777952,0.619718309859155,0.5710528557311952,4,3,20
4,2020,2,4,84.55,392247,3,3,1,7,Fast,0.8448085234696955,0.39213239245764914,0.08450704225352114,0.5116777748216421,20,19,11
3,2020,0,3,58.8,153523,1,0,2,22,Moderate,0.585988541561966,0.15321989049359946,0.295774647887324,0.35483830239969105,6,12,2
0,2020,0,0,92.95,942890,1,2,1,19,Moderate,0.9292391195094986,0.9432101928421526,0.25352112676056343,0.7996839502927732,6,2,1
7,2020,4,6,76.61,791323,1,1,2,40,Slow,0.765001507689215,0.7915235120510083,0.5492957746478874,0.732469162825667,10,25,22
2,2020,2,1,19.81,722788,2,3,3,70,Slow,0.1940898582772138,0.7229343952378428,0.971830985915493,0.5611758985891213,14,7,13
4,2020,0,2,32.71,846169,0,3,4,59,Slow,0.32375113076691125,0.846412819714755,0.8169014084507042,0.6314458618828074,0,11,4
9,2020,0,1,52.7,541631,3,3,0,30,Moderate,0.5246758468187759,0.5416343495017569,0.4084507042253521,0.5082142193732836,18,7,0
1,2020,3,0,17.75,739540,0,3,2,31,Moderate,0.17338425972459545,0.7396996230025491,0.4225352112676057,0.449740595344379,3,3,17
3,2020,0,1,16.35,728830,1,3,0,45,Slow,0.15931249371796163,0.7289811661400846,0.619718309859155,0.4792611259150495,6,7,0
9,2020,4,3,17.24,682791,1,0,2,44,Slow,0.1682581163936074,0.6829058126862094,0.6056338028169015,0.46159233219530704,10,12,22
2,2020,1,3,11.89,646567,1,1,4,15,Moderate,0.11448386772539955,0.6466532093822026,0.19718309859154928,0.34389145056135073,7,13,9
8,2020,4,1,35.16,100749,3,3,3,62,Slow,0.34837672127852043,0.10040421892873477,0.8591549295774649,0.35134336199839505,22,7,23
3,2020,5,4,25.32,644538,3,0,1,57,Slow,0.24947230877475127,0.6446226072371101,0.7887323943661972,0.515384445277984,23,16,26
8,2020,4,0,53.03,528708,3,0,4,14,Moderate,0.5279927630917681,0.5287011452035656,0.18309859154929578,0.45929728162799266,22,0,24
4,2020,5,3,38.89,513096,0,2,4,57,Slow,0.38586792642476636,0.5130768176090936,0.7887323943661972,0.5173243764867834,5,14,29
0,2020,4,5,71.03,91228,0,0,1,22,Moderate,0.7089154688913459,0.09087570092803222,0.295774647887324,0.3790713975052161,4,20,21
0,2020,2,0,34.59,427407,3,1,2,47,Slow,0.3426475022615339,0.42732015560277065,0.647887323943662,0.4375645279344542,20,1,12
9,2020,4,5,38.02,419557,3,2,1,2,Fast,0.3771233289777868,0.4194639570621221,0.014084507042253521,0.3214518158244143,22,22,21
2,2020,4,0,98.05,168617,0,1,4,16,Moderate,0.9805005528193789,0.16832580906335098,0.2112676056338028,0.5017840658798525,4,1,24
4,2020,3,5,78.84,733304,3,2,4,19,Moderate,0.7874158206854961,0.7334586989134427,0.25352112676056343,0.6590540331916882,21,22,19
3,2020,1,2,27.43,82853,0,0,2,67,Slow,0.2706804703990351,0.08249408783530206,0.9295774647887325,0.3271853162514814,1,8,7
9,2020,3,2,37.66,449424,3,1,3,3,Fast,0.3735048748617951,0.44935454073263814,0.02816901408450704,0.3347775690546747,21,9,18
8,2020,4,0,98.07,795120,3,0,3,42,Slow,0.980701578048045,0.795323510249587,0.5774647887323944,0.8259029930655317,22,0,23
3,2020,5,5,36.17,813165,2,1,1,44,Slow,0.3585284953261635,0.8133827589968485,0.6056338028169015,0.5898912622925852,17,21,26
5,2020,2,5,84.77,129144,0,2,1,25,Moderate,0.8470198009850236,0.12882164027417634,0.33802816901408456,0.45794221030649696,2,22,11
8,2020,5,3,67.9,2233,3,0,1,45,Slow,0.6774550206050861,0.0018104284280297156,0.619718309859155,0.3956498415850773,23,12,26
0,2020,0,5,31.36,449936,1,2,4,52,Slow,0.3101819278319429,0.44986694501962055,0.7183098591549296,0.4476815209716113,6,22,4
3,2020,5,1,94.63,481180,0,2,0,10,Fast,0.9461252387174591,0.4811356160010249,0.1267605633802817,0.5962564545634499,5,6,25
4,2020,3,3,69.2,162807,0,1,2,4,Fast,0.6905216604683889,0.16251122135364804,0.04225352112676056,0.3496638569541669,3,13,17
6,2020,2,0,73.85,278424,2,3,2,9,Fast,0.7372600261332798,0.2782195151974909,0.11267605633802817,0.42872702779991395,14,3,12
5,2020,3,2,85.73,340643,3,3,3,72,Slow,0.8566690119610012,0.3404876447517092,1.0,0.6788626626850842,21,11,18
1,2020,2,2,32.72,220978,2,3,4,47,Slow,0.32385164338124434,0.2207281545139115,0.647887323943662,0.34740938394679477,14,11,14
6,2020,1,0,15.73,762662,0,3,3,56,Slow,0.1530807116293095,0.7628398806658454,0.7746478873239437,0.5212978143828507,1,3,8
1,2020,1,5,89.71,529588,2,2,0,65,Slow,0.8966730324655745,0.5295818400718166,0.9014084507042254,0.7507836391558016,13,22,5
6,2020,4,4,79.52,934400,3,0,4,4,Fast,0.7942506784601467,0.934713488942776,0.04225352112676056,0.7000363711865212,22,16,24
1,2020,3,0,21.65,434936,0,3,2,24,Moderate,0.212584179314504,0.43485510067443217,0.323943661971831,0.32376444438994073,3,3,17
8,2020,1,4,44.05,100972,2,1,1,54,Slow,0.43773243542064527,0.10062739501466658,0.7464788732394366,0.3646397068220121,13,17,6
0,2020,4,3,58.91,207842,2,0,1,40,Slow,0.5870941803196301,0.20758178202601854,0.5492957746478874,0.42772953986783696,16,12,21
6,2020,3,6,91.52,846884,2,0,0,42,Slow,0.9148658156598654,0.847128384295209,0.5774647887323944,0.8202906377285086,15,24,15
1,2020,3,0,34.5,372427,1,2,4,72,Slow,0.34174288873253594,0.3722967421295403,1.0,0.4856158523448305,9,2,19
7,2020,0,3,0.82,683572,1,3,1,69,Slow,0.0032164036586591624,0.6836874293817823,0.9577464788732395,0.4663108289908245,6,15,1
6,2020,5,4,64.56,820070,0,2,2,70,Slow,0.643883807417831,0.8202932113437503,0.971830985915493,0.7800370046877312,5,18,27
3,2020,3,2,94.44,209658,1,3,4,11,Fast,0.9442154990451302,0.20939921598140934,0.14084507042253522,0.48961490009512293,9,11,19
4,2020,5,5,70.09,98500,0,1,1,30,Moderate,0.6994672831440347,0.09815344306657954,0.4084507042253521,0.40073843132931614,5,21,26
6,2020,5,6,38.29,505831,0,0,2,40,Slow,0.3798371695647804,0.5058060809979074,0.5492957746478874,0.4641164551546526,5,24,27
